id,season,winner,home_team_avg_score,visitor_team_avg_score
3490,1993,1,103.1,101.8
3491,1993,0,104.8,100.6
3492,1993,1,105.7,99.6
3493,1993,0,100.1,102.3
3494,1993,1,102.2,102.3
3495,1993,1,103.5,99.4
3496,1993,1,101.8,104.2
3497,1993,1,101.6,98.2
3498,1993,0,104.8,102.1
3499,1993,1,109.5,101.4
3500,1993,1,101.8,98.6
3501,1993,1,100.9,100.0
3502,1993,1,100.2,98.2
3503,1993,1,107.8,98.6
3504,1993,0,105.5,102.1
3505,1994,1,103.1,98.6
3506,1994,1,105.7,101.7
3507,1994,1,100.9,99.4
3508,1994,1,106.1,102.1
3509,1994,0,106.0,101.4
3510,1994,1,107.8,101.4
3511,1995,1,102.2,99.3
3512,1995,1,106.1,104.2
3513,1995,1,100.2,99.6
3514,1995,1,103.4,101.1
3515,1995,1,104.9,98.6
3516,1995,1,103.3,102.1
3517,1995,0,102.1,98.6
3518,1995,0,100.2,102.1
3519,1995,1,109.5,95.9
3520,1995,1,101.6,104.6
3521,1995,0,109.5,101.4
3522,1995,0,105.5,100.0
3523,1995,1,108.7,95.9
3524,1996,1,104.9,101.7
3525,1996,0,104.8,101.7
3526,1996,0,105.7,104.2
3527,1996,0,106.1,98.4
3528,1996,0,101.6,103.9
3529,1996,0,105.7,102.3
3530,1996,1,104.9,95.9
3531,1996,0,105.7,95.9
3532,1996,1,101.6,99.8
3533,1996,0,101.1,101.1
3534,1996,1,106.1,101.8
3535,1996,0,98.4,98.8
3536,1996,0,104.8,101.1
3537,1996,0,100.2,102.1
3538,1996,0,107.8,98.5
3539,1996,1,104.9,103.9
3540,1996,0,104.5,98.4
3541,1996,1,101.8,101.7
3542,1996,0,98.4,99.8
3543,1996,1,102.2,101.8
3544,1996,1,101.7,98.4
3545,1996,0,104.8,103.9
3546,1996,1,101.8,101.4
3547,1996,1,100.1,104.2
3548,1996,0,103.5,99.3
3549,1996,0,105.7,98.4
3550,1996,1,100.1,99.8
3551,1996,0,105.5,98.6
3552,1996,1,100.2,95.9
3553,1996,1,107.8,98.6
3554,1996,0,105.7,99.4
3555,1996,1,101.6,95.9
3556,1996,1,103.3,100.1
3557,1996,0,103.1,99.6
3558,1996,0,104.9,104.2
3559,1996,0,109.5,100.0
3560,1996,1,103.3,102.1
3561,1996,1,101.6,99.3
3562,1996,1,106.1,95.9
3563,1997,0,109.5,101.4
3564,1997,1,104.6,104.2
3565,1997,1,98.4,101.7
3566,1997,1,104.5,98.6
3567,1997,0,105.7,98.8
3568,1997,1,108.4,102.1
3569,1997,0,101.1,101.8
3570,1997,1,105.7,104.6
3571,1997,0,103.3,98.5
3572,1997,1,98.4,104.2
3573,1997,1,102.1,102.1
3574,1997,1,107.8,100.6
3575,1997,1,104.6,98.8
3576,1997,0,105.7,103.9
3577,1997,1,104.6,104.6
3578,1997,1,100.1,95.9
3579,1997,1,106.0,98.6
3580,1997,1,104.9,104.2
3581,1997,0,105.7,99.6
3582,1997,1,108.7,98.6
3583,1997,0,107.8,98.2
3584,1997,1,104.6,100.1
3585,1997,1,103.4,99.4
3586,1997,1,104.9,101.4
3587,1997,1,100.9,99.4
3588,1997,1,105.7,99.4
3589,1997,0,103.5,98.4
3590,1997,0,102.2,98.1
3591,1997,0,104.5,96.0
3592,1997,1,106.0,100.6
3593,1997,0,101.1,100.1
3594,1997,1,102.2,104.2
3595,1997,0,103.5,102.3
3596,1997,1,105.5,102.1
3597,1997,1,102.1,99.3
3598,1997,0,103.2,98.8
3599,1997,1,103.3,98.2
3600,1990,1,105.7,99.4
3601,1990,0,105.5,99.6
3602,1990,0,105.7,104.6
3603,1990,0,102.1,96.0
3604,1990,0,101.7,99.6
3605,1990,1,100.2,99.4
3606,1991,0,106.0,101.8
3607,1991,1,104.6,96.0
3608,1991,1,106.1,96.0
3609,1991,0,101.7,104.2
3610,1991,1,105.5,99.8
3611,1991,0,105.5,96.0
3612,1992,1,101.6,99.4
3613,1992,1,105.7,99.4
3614,1992,0,104.8,102.3
3615,1992,1,108.7,104.2
3616,1992,1,102.2,101.8
3617,1992,1,105.7,99.6
3618,1992,0,104.9,103.9
3619,1992,1,101.8,102.1
3620,1992,1,101.8,101.8
3621,1992,0,102.2,100.6
3622,1992,0,100.9,104.2
3623,1992,0,101.6,98.1
3624,1992,0,105.7,102.3
3625,1992,1,101.8,99.4
3626,1992,1,100.2,101.7
3627,1992,0,103.5,104.6
3628,1992,1,101.7,100.1
3629,1992,0,103.3,98.6
3630,1992,1,101.7,102.1
3631,1992,0,107.8,102.3
3632,1992,1,101.8,98.5
3633,1992,1,108.4,102.3
3634,1992,1,103.4,98.4
3635,1992,0,104.9,104.6
3636,1992,1,106.1,101.5
3637,1992,1,108.7,102.1
3638,1992,1,105.7,100.6
3639,1992,0,101.8,103.9
3640,1992,1,101.8,98.5
3641,1992,1,102.1,99.4
3642,1992,0,107.8,96.0
3643,1992,1,103.3,104.6
3644,1992,1,104.9,98.5
3645,1992,1,101.6,104.2
3646,1992,1,104.8,99.3
3647,1992,1,101.6,98.1
3648,1992,1,103.3,99.4
3649,1993,1,104.6,101.5
3650,1993,0,104.8,99.4
3651,1993,0,103.2,101.8
3652,1993,1,103.5,99.3
3653,1993,1,106.1,98.4
3654,1993,0,104.8,100.0
3655,1993,1,102.1,101.7
3656,1993,0,103.2,102.1
3657,1993,1,107.8,100.6
3658,1993,0,104.8,98.5
3659,1993,0,103.2,98.4
3660,1993,1,100.9,99.4
3661,1993,0,104.5,101.4
3662,1993,1,101.8,104.6
3663,1993,1,108.4,104.2
3664,1993,1,100.1,99.4
3665,1993,0,103.2,104.6
3666,1993,1,100.2,98.1
3667,1993,0,101.7,104.6
3668,1993,1,105.7,101.1
3669,1993,0,103.2,102.3
3670,1993,0,104.9,101.4
3671,1993,1,106.0,102.1
3672,1993,1,103.5,100.0
3673,1993,1,101.8,98.2
3674,1993,1,101.6,101.8
3675,1993,1,104.5,99.8
3676,1993,1,103.3,100.0
3677,1993,1,106.0,101.4
3678,1993,1,103.1,98.2
3679,1993,1,104.9,103.9
3680,1993,1,104.6,101.1
3681,1993,0,103.4,99.4
3682,1993,0,101.8,98.5
3683,1993,1,106.0,104.2
3684,1993,1,101.6,98.1
3685,1993,1,100.2,100.1
3686,1993,1,104.6,104.2
3687,1993,1,108.4,104.2
3688,1993,0,109.5,100.6
3689,1993,1,100.2,98.5
3690,1993,1,103.3,101.8
3691,1993,1,104.6,101.5
3692,1993,0,103.2,98.5
3693,1993,1,104.6,100.6
3694,1993,0,109.5,102.1
3695,1993,1,103.1,101.8
3696,1993,0,107.8,104.6
3697,1993,0,100.1,100.1
3698,1993,1,106.0,102.1
3699,1993,1,101.8,99.6
3700,1993,0,103.5,104.6
3701,1993,1,108.4,102.3
3702,1993,0,100.1,102.1
3703,1993,1,100.9,99.3
3704,1993,0,104.9,104.2
3705,1994,0,109.5,104.6
3706,1995,1,104.5,98.6
3707,1995,0,103.1,98.2
3708,1995,0,103.4,98.6
3709,1995,1,105.5,104.2
3710,1995,0,98.4,99.6
3711,1995,1,108.4,98.8
3712,1995,1,109.5,98.8
3713,1995,1,102.2,101.5
3714,1995,0,104.6,102.1
3715,1995,0,100.2,101.8
3716,1995,0,103.3,101.4
3717,1995,0,108.7,99.3
3718,1995,1,100.9,98.8
3719,1995,1,106.1,102.1
3720,1995,1,101.6,103.9
3721,1995,1,105.7,98.6
3722,1995,1,105.7,101.7
3723,1995,1,102.2,98.8
3724,1995,1,101.8,98.8
3725,1995,1,103.5,101.7
3726,1995,1,103.1,101.5
3727,1995,1,102.2,100.1
3728,1995,1,103.1,99.6
3729,1995,1,103.4,104.6
3730,1995,1,103.1,96.0
3731,1995,1,108.4,104.2
3732,1995,1,105.7,98.8
3733,1995,1,101.7,98.1
3734,1995,0,103.3,102.3
3735,1995,0,103.5,100.1
3736,1990,1,100.1,99.8
3737,1990,0,102.2,101.1
3738,1990,1,107.8,100.6
3739,1990,1,105.5,102.1
3740,1990,0,102.2,102.1
3741,1990,1,103.2,98.5
3742,1990,1,107.8,100.0
3743,1990,1,101.7,99.6
3744,1990,1,102.2,99.4
3745,1990,1,105.7,98.5
3746,1990,1,100.1,101.7
3747,1990,1,101.6,99.8
3748,1991,1,102.2,101.4
3749,1991,1,108.4,101.5
3750,1991,0,107.8,104.6
3751,1991,1,108.7,104.2
3752,1991,0,104.8,99.3
3753,1991,0,106.0,99.8
3754,1991,1,100.9,104.2
3755,1991,1,106.1,99.8
3756,1991,1,105.7,99.3
3757,1991,0,104.8,103.9
3758,1991,1,104.5,100.0
3759,1991,0,100.2,102.1
3760,1991,1,104.9,102.3
3761,1991,0,101.8,98.5
3762,1991,0,105.5,104.2
3763,1991,0,104.9,104.6
3764,1991,1,108.4,101.7
3765,1991,0,103.4,99.8
3766,1991,0,100.9,99.6
3767,1991,0,100.1,99.3
3768,1991,1,103.2,98.8
3769,1992,1,106.0,99.4
3770,1992,1,104.5,98.2
3771,1992,0,103.1,98.6
3772,1992,1,105.7,102.3
3773,1992,1,103.4,101.4
3774,1992,0,103.2,101.4
3775,1992,1,103.5,98.6
3776,1992,1,103.1,98.4
3777,1992,1,104.6,104.2
3778,1992,0,100.2,99.4
3779,1992,0,104.5,104.2
3780,1992,1,104.9,98.8
3781,1992,0,101.8,101.8
3782,1992,1,101.8,98.2
3783,1992,1,105.7,96.0
3784,1992,0,103.2,100.6
3785,1992,0,104.8,101.4
3786,1992,0,103.3,99.3
3787,1992,1,108.7,98.8
3788,1992,0,102.1,101.8
3789,1992,1,102.2,100.1
3790,1992,0,103.4,99.3
3791,1992,1,100.2,103.9
3792,1992,0,103.3,98.2
3793,1992,1,101.7,99.4
3794,1992,0,103.3,101.1
3795,1992,1,105.5,104.2
3796,1992,0,100.1,103.9
3797,1992,1,105.7,100.0
3798,1992,1,109.5,102.1
3799,1992,1,105.7,102.1
3800,1992,0,101.6,101.8
3801,1992,1,106.1,104.2
3802,1992,1,100.1,104.2
3803,1992,0,104.5,101.8
3804,1992,1,106.1,102.3
3805,1992,0,107.8,102.1
3806,1992,1,105.7,104.2
3807,1992,0,100.2,99.8
3808,1992,0,102.1,99.6
3809,1992,0,101.8,98.1
3810,1992,0,100.9,100.1
3811,1993,1,101.7,98.8
3812,1993,0,100.2,98.6
3813,1993,0,103.4,101.8
3814,1993,0,103.5,104.2
3815,1993,0,103.4,98.5
3816,1993,1,100.9,98.6
3817,1993,0,107.8,104.2
3818,1993,1,107.8,99.4
3819,1993,0,109.5,101.7
3820,1993,0,104.8,104.6
3821,1993,0,105.7,98.4
3822,1993,1,102.1,100.6
3823,1993,0,104.8,103.9
3824,1993,1,108.7,101.1
3825,1993,0,103.1,98.5
3826,1993,1,106.0,98.8
3827,1993,1,102.2,100.6
3828,1994,1,106.0,99.6
3829,1994,1,106.0,104.6
3830,1994,1,105.7,100.0
3831,1994,0,109.5,98.4
3832,1994,1,105.5,101.8
3833,1994,0,100.1,100.1
3834,1994,1,104.5,99.6
3835,1994,0,103.4,104.2
3836,1994,1,108.7,99.8
3837,1994,0,103.3,99.6
3838,1994,0,102.1,100.1
3839,1994,1,109.5,99.8
3840,1994,1,106.0,104.2
3841,1994,0,105.7,100.1
3842,1994,1,105.7,98.2
3843,1994,0,102.1,99.8
3844,1995,0,103.2,102.1
3845,1995,1,106.0,101.4
3846,1995,0,103.5,101.4
3847,1995,0,104.5,98.8
3848,1995,0,106.1,99.6
3849,1995,1,102.1,99.4
3850,1995,1,105.7,99.3
3851,1995,0,103.4,98.2
3852,1995,0,105.7,99.4
3853,1995,1,104.9,98.1
3854,1995,0,105.7,100.1
3855,1995,1,103.5,101.4
3856,1995,1,106.0,99.3
3857,1995,1,103.1,104.6
3858,1995,1,101.8,104.6
3859,1995,1,104.5,98.4
3860,1995,1,103.1,98.1
3861,1995,0,103.2,98.6
3862,1995,0,102.2,102.3
3863,1996,0,109.5,101.5
3864,1996,1,101.7,100.1
3865,1996,0,103.4,98.2
3866,1996,1,104.5,101.8
3867,1996,0,109.5,100.6
3868,1996,0,106.0,98.4
3869,1996,1,103.4,101.4
3870,1990,1,106.0,100.6
3871,1990,1,103.3,98.1
3872,1990,1,105.7,96.0
3873,1990,1,104.6,104.2
3874,1990,1,103.4,96.0
3875,1990,1,101.8,101.1
3876,1990,1,105.7,100.6
3877,1991,0,100.1,104.6
3878,1991,1,101.6,100.1
3879,1991,1,103.4,101.4
3880,1991,0,101.6,98.2
3881,1991,1,104.5,99.6
3882,1991,1,104.6,101.5
3883,1991,1,105.7,101.7
3884,1991,1,106.1,98.6
3885,1991,1,103.2,102.1
3886,1991,0,100.2,99.6
3887,1991,1,100.9,101.7
3888,1991,1,101.8,100.0
3889,1991,1,103.1,98.4
3890,1991,1,109.5,101.7
3891,1991,1,101.8,99.8
3892,1991,0,105.7,99.4
3893,1991,1,106.0,100.6
3894,1991,1,103.5,98.4
3895,1991,1,102.2,98.5
3896,1991,1,105.7,101.4
3897,1991,1,101.6,100.1
3898,1991,1,104.9,101.1
3899,1991,1,102.2,100.1
3900,1991,1,109.5,100.0
3901,1991,1,105.7,101.1
3902,1991,1,100.2,101.5
3903,1991,0,100.9,99.3
3904,1991,1,108.4,99.4
3905,1991,1,105.5,100.6
3906,1992,1,104.9,100.6
3907,1992,0,107.8,99.4
3908,1992,1,101.8,102.1
3909,1992,1,108.4,104.6
3910,1992,0,100.9,100.1
3911,1992,1,103.3,100.1
3912,1992,0,108.7,98.1
3913,1992,1,103.4,101.1
3914,1992,0,103.2,99.3
3915,1992,0,102.2,102.1
3916,1992,0,105.5,99.4
3917,1992,1,101.7,98.6
3918,1992,1,108.7,101.1
3919,1992,1,107.8,99.4
3920,1992,0,103.3,99.8
3921,1992,1,102.2,102.1
3922,1992,1,103.5,98.8
3923,1992,1,101.6,96.0
3924,1992,0,103.4,98.1
3925,1992,1,106.1,104.6
3926,1992,1,103.2,100.1
3927,1992,1,108.4,104.6
3928,1992,0,100.1,101.7
3929,1992,1,104.9,104.2
3930,1992,0,100.2,99.6
3931,1992,1,106.0,104.2
3932,1992,1,103.1,100.6
3933,1992,0,103.4,99.8
3934,1992,1,105.5,96.0
3935,1992,0,104.5,100.6
3936,1992,0,101.7,101.4
3937,1992,1,104.6,96.0
3938,1992,0,101.8,99.6
3939,1992,1,101.7,101.5
3940,1992,0,104.5,101.4
3941,1992,1,108.4,96.0
3942,1992,0,103.4,99.4
3943,1992,0,100.1,100.6
3944,1992,0,100.1,102.1
3945,1992,0,103.1,101.1
3946,1992,1,105.7,99.3
3947,1992,0,103.5,98.2
3948,1992,0,103.1,102.1
3949,1992,0,103.4,103.9
3950,1993,1,105.5,104.2
3951,1993,1,101.8,99.8
3952,1993,0,108.7,102.1
3953,1993,1,105.5,103.9
3954,1993,0,102.1,100.1
3955,1993,0,103.1,98.5
3956,1993,1,103.5,101.4
3957,1993,0,106.1,98.2
3958,1993,0,100.2,100.0
3959,1993,0,100.2,98.4
3960,1993,0,108.7,102.3
3961,1993,1,105.5,99.6
3962,1993,0,105.7,100.1
3963,1993,1,106.1,104.2
3964,1993,0,103.1,99.8
3965,1993,0,103.1,103.9
3966,1993,1,105.7,101.5
3967,1993,1,105.7,102.1
3968,1993,1,101.6,101.1
3969,1993,0,103.2,98.8
3970,1993,1,103.1,100.0
3971,1993,1,109.5,99.4
3972,1993,1,102.2,100.1
3973,1993,1,103.3,98.1
3974,1993,1,109.5,96.0
3975,1993,0,103.3,100.6
3976,1993,1,103.3,96.0
3977,1993,1,107.8,101.1
3978,1993,0,104.6,104.6
3979,1993,1,108.7,98.8
3980,1993,1,105.5,98.8
3981,1993,0,103.5,102.1
3982,1993,1,103.1,99.3
3983,1993,1,100.1,100.6
3984,1993,1,101.6,98.2
3985,1993,1,105.7,98.8
3986,1993,0,100.1,104.6
3987,1993,1,106.0,104.2
3988,1993,1,105.5,100.6
3989,1993,1,101.8,99.4
3990,1993,1,103.3,98.2
3991,1993,0,103.4,98.5
3992,1993,1,105.7,98.6
3993,1993,0,105.5,100.0
3994,1993,0,103.5,104.2
3995,1993,1,101.6,99.8
3996,1993,1,103.1,99.8
3997,1993,1,103.1,96.0
3998,1993,0,101.8,98.5
3999,1994,1,103.5,102.1
4000,1994,1,104.9,100.6
4001,1994,1,101.7,98.5
4002,1994,1,100.2,101.1
4003,1994,0,108.7,101.8
4004,1994,1,102.1,104.2
4005,1994,1,101.8,99.3
4006,1990,1,103.2,99.4
4007,1990,0,101.6,101.8
4008,1990,1,101.8,98.8
4009,1990,1,108.4,103.9
4010,1990,1,101.8,98.4
4011,1990,1,104.6,102.1
4012,1990,0,103.1,98.5
4013,1990,1,103.5,104.2
4014,1990,1,106.0,98.6
4015,1990,0,108.4,101.4
4016,1990,1,101.7,101.8
4017,1991,1,101.6,104.2
4018,1991,1,104.6,100.1
4019,1991,0,109.5,102.3
4020,1991,0,106.0,98.6
4021,1991,0,103.1,100.6
4022,1991,0,108.7,101.4
4023,1991,1,101.7,99.4
4024,1991,1,103.4,100.1
4025,1991,1,107.8,98.1
4026,1991,0,104.8,104.2
4027,1991,1,104.5,98.5
4028,1991,0,104.8,104.6
4029,1991,0,101.7,99.6
4030,1991,1,103.2,99.4
4031,1991,1,105.7,100.6
4032,1991,1,108.7,98.4
4033,1991,0,105.5,103.9
4034,1991,1,101.8,99.3
4035,1991,1,101.8,98.2
4036,1991,0,101.8,102.3
4037,1991,0,103.2,100.1
4038,1991,0,103.4,98.5
4039,1992,1,106.1,101.4
4040,1992,1,108.4,102.1
4041,1992,0,103.5,104.2
4042,1992,0,104.9,100.0
4043,1992,1,101.8,98.2
4044,1992,1,106.1,101.7
4045,1992,1,108.4,98.1
4046,1992,0,105.5,98.1
4047,1992,1,101.6,101.1
4048,1992,1,103.5,98.1
4049,1992,1,106.1,101.1
4050,1992,0,101.8,104.2
4051,1992,1,101.6,99.3
4052,1992,1,101.8,99.8
4053,1992,1,103.1,101.8
4054,1992,1,104.9,101.4
4055,1992,0,107.8,104.2
4056,1992,1,103.1,99.4
4057,1992,0,103.3,98.1
4058,1992,0,100.2,100.0
4059,1992,1,106.1,99.8
4060,1992,1,102.1,98.1
4061,1992,1,101.6,100.1
4062,1992,1,104.6,99.8
4063,1992,1,100.9,99.4
4064,1992,1,104.6,101.4
4065,1992,1,100.2,99.3
4066,1992,1,101.7,100.6
4067,1992,1,108.7,96.0
4068,1992,1,107.8,101.7
4069,1992,0,104.8,100.0
4070,1992,1,104.9,100.0
4071,1992,0,104.8,98.1
4072,1992,1,106.0,104.2
4073,1992,1,109.5,98.5
4074,1992,1,103.3,99.3
4075,1992,1,106.0,100.6
4076,1992,1,102.2,98.4
4077,1992,1,106.0,100.0
4078,1993,1,103.5,102.1
4079,1993,0,103.1,99.3
4080,1993,1,109.5,100.6
4081,1993,0,101.7,99.4
4082,1993,1,103.4,99.8
4083,1993,1,104.9,104.2
4084,1993,0,104.5,98.8
4085,1993,1,103.4,101.1
4086,1993,1,103.5,101.5
4087,1993,1,106.0,101.5
4088,1993,0,100.1,104.2
4089,1993,0,100.2,104.6
4090,1993,0,104.8,99.6
4091,1993,0,103.5,102.1
4092,1993,1,104.6,104.2
4093,1993,0,103.2,99.6
4094,1993,1,106.0,104.2
4095,1993,0,101.7,98.1
4096,1993,1,104.9,100.0
4097,1993,1,102.2,99.3
4098,1993,1,103.1,100.6
4099,1993,1,107.8,98.8
4100,1993,0,105.5,102.1
4101,1993,0,105.5,98.4
4102,1993,1,107.8,102.1
4103,1993,0,104.8,98.2
4104,1993,0,102.1,102.1
4105,1993,0,105.7,104.6
4106,1994,1,102.1,98.1
4107,1995,0,103.1,102.1
4108,1995,0,105.7,104.6
4109,1995,0,103.2,104.6
4110,1995,0,105.7,98.1
4111,1995,1,102.2,98.6
4112,1995,1,105.5,98.6
4113,1995,0,103.5,99.6
4114,1995,0,98.4,101.1
4115,1995,0,103.5,98.6
4116,1995,1,101.8,98.5
4117,1995,1,109.5,104.2
4118,1995,0,108.4,96.0
4119,1995,1,107.8,99.3
4120,1995,0,108.4,98.1
4121,1995,0,100.1,98.2
4122,1995,0,103.5,98.1
4123,1995,1,101.1,98.6
4124,1995,0,101.1,99.3
4125,1995,1,101.8,98.5
4126,1995,1,100.1,101.5
4127,1995,1,101.1,101.1
4128,1995,1,106.1,101.8
4129,1995,1,101.7,98.6
4130,1995,0,103.3,104.6
4131,1995,0,102.1,104.6
4132,1995,1,101.8,98.4
4133,1995,0,109.5,100.1
4134,1995,1,105.7,100.0
4135,1995,1,105.5,104.2
4136,1995,1,102.1,101.5
4137,1995,1,101.7,99.4
4138,1995,1,102.2,99.4
4139,1995,0,101.1,98.1
4140,1995,1,105.7,98.2
4141,1995,1,103.1,101.1
4142,1990,0,106.0,101.8
4143,1990,1,105.7,99.4
4144,1990,1,106.1,99.8
4145,1990,1,100.9,101.5
4146,1990,1,100.2,104.2
4147,1990,0,100.9,101.1
4148,1990,1,101.8,99.4
4149,1990,1,103.4,98.2
4150,1990,0,108.7,101.5
4151,1990,1,103.2,102.3
4152,1990,1,102.1,98.2
4153,1990,1,106.1,103.9
4154,1990,1,107.8,101.5
4155,1990,1,106.1,102.1
4156,1990,1,101.8,98.4
4157,1990,1,108.7,103.9
4158,1990,1,104.6,102.3
4159,1990,1,103.1,98.5
4160,1990,1,104.8,102.1
4161,1990,1,105.7,101.5
4162,1991,1,103.3,101.5
4163,1991,1,107.8,104.2
4164,1991,0,104.5,101.7
4165,1991,1,103.5,102.3
4166,1991,0,106.0,98.1
4167,1992,1,103.1,96.0
4168,1992,0,103.2,98.4
4169,1992,1,102.2,98.4
4170,1992,0,103.2,101.8
4171,1992,1,100.1,99.3
4172,1992,1,107.8,101.5
4173,1992,1,106.0,98.6
4174,1992,1,102.1,101.4
4175,1992,1,101.7,99.8
4176,1992,0,108.7,100.1
4177,1992,1,107.8,102.1
4178,1992,1,104.6,99.4
4179,1992,1,103.3,104.2
4180,1992,1,104.6,101.1
4181,1992,1,100.9,104.2
4182,1992,1,103.5,100.1
4183,1992,1,101.6,104.2
4184,1992,1,108.4,99.4
4185,1992,0,100.1,101.8
4186,1992,0,103.2,98.2
4187,1992,0,105.7,98.5
4188,1992,0,101.8,99.8
4189,1992,0,104.5,101.7
4190,1992,0,109.5,104.2
4191,1992,0,103.1,99.6
4192,1992,1,101.8,101.1
4193,1992,1,106.0,101.8
4194,1992,0,103.1,98.5
4195,1992,0,106.1,100.0
4196,1992,0,101.8,99.3
4197,1992,1,106.1,102.1
4198,1992,1,106.0,104.6
4199,1992,0,104.8,102.1
4200,1992,1,102.2,99.6
4201,1992,0,104.9,102.1
4202,1992,1,105.7,99.4
4203,1992,0,109.5,102.3
4204,1992,1,103.4,101.1
4205,1992,0,100.1,101.4
4206,1992,0,105.5,104.2
4207,1992,0,105.7,98.6
4208,1992,1,103.1,104.6
4209,1992,1,101.8,101.8
4210,1992,0,100.9,98.4
4211,1992,1,102.2,104.2
4212,1992,0,104.8,104.2
4213,1992,0,103.2,98.5
4214,1992,0,108.7,102.3
4215,1992,1,101.8,101.5
4216,1992,1,102.1,102.1
4217,1993,0,100.9,99.6
4218,1993,1,106.0,103.9
4219,1993,1,101.8,98.4
4220,1993,1,106.0,104.2
4221,1993,0,104.5,99.6
4222,1993,1,104.9,98.8
4223,1993,0,105.7,98.1
4224,1993,0,102.1,99.8
4225,1993,1,107.8,98.2
4226,1993,1,103.3,101.7
4227,1993,0,101.6,100.0
4228,1993,1,100.9,103.9
4229,1993,1,100.9,101.1
4230,1993,1,101.6,99.3
4231,1993,0,100.1,103.9
4232,1993,1,106.1,101.7
4233,1993,0,105.5,100.1
4234,1993,1,104.9,101.1
4235,1993,0,105.7,100.1
4236,1993,1,106.0,103.9
4237,1993,1,108.4,98.4
4238,1993,1,106.0,104.6
4239,1993,0,103.2,101.8
4240,1993,1,101.8,99.4
4241,1993,1,101.8,101.1
4242,1993,0,103.2,101.1
4243,1993,1,103.4,98.2
4244,1993,0,100.2,98.6
4245,1993,0,109.5,104.2
4246,1993,0,103.2,100.1
4247,1993,0,101.8,98.1
4248,1993,0,107.8,102.1
4249,1993,0,103.4,100.1
4250,1993,0,107.8,102.3
4251,1993,1,100.2,98.4
4252,1993,0,101.8,101.8
4253,1993,1,102.1,101.1
4254,1993,0,103.2,99.3
4255,1994,1,104.8,102.1
4256,1994,1,101.8,99.8
4257,1994,1,103.2,104.2
4258,1994,1,108.4,100.0
4259,1994,0,106.0,103.9
4260,1994,1,109.5,100.6
4261,1994,1,107.8,99.8
4262,1994,1,100.9,101.7
4263,1994,1,104.9,99.3
4264,1994,1,106.1,100.0
4265,1995,0,107.8,101.7
4266,1995,1,108.4,103.9
4267,1995,1,100.2,101.5
4268,1995,1,107.8,104.2
4269,1995,0,106.1,101.1
4270,1995,1,107.8,95.9
4271,1995,1,103.4,101.8
4272,1995,1,106.1,98.6
4273,1995,1,105.7,96.0
4274,1995,1,106.0,98.6
4275,1995,1,104.9,103.9
4276,1995,1,101.8,101.4
4277,1990,1,108.7,98.8
4278,1990,1,108.4,100.6
4279,1990,1,102.2,101.8
4280,1990,1,101.8,99.4
4281,1990,1,102.1,96.0
4282,1990,1,104.9,104.2
4283,1991,1,101.7,102.1
4284,1991,1,101.8,96.0
4285,1991,1,104.6,98.8
4286,1991,1,100.2,101.1
4287,1991,1,104.6,98.4
4288,1991,1,105.7,99.8
4289,1991,1,104.6,102.1
4290,1991,1,101.8,98.8
4291,1991,1,104.6,101.4
4292,1991,0,103.1,98.2
4293,1991,0,106.0,100.0
4294,1991,0,108.7,102.1
4295,1991,1,104.6,101.7
4296,1991,1,102.2,98.6
4297,1991,1,105.7,98.8
4298,1991,1,108.7,104.2
4299,1992,1,102.2,101.1
4300,1992,1,109.5,101.7
4301,1992,0,100.2,102.1
4302,1992,0,109.5,100.6
4303,1992,1,104.6,101.5
4304,1992,1,104.5,96.0
4305,1992,1,106.0,101.5
4306,1992,1,105.7,96.0
4307,1992,1,103.3,101.4
4308,1992,0,104.8,96.0
4309,1992,1,103.2,102.3
4310,1992,0,105.5,100.1
4311,1992,0,101.8,102.1
4312,1992,0,100.2,104.2
4313,1992,0,100.1,102.1
4314,1992,1,106.1,99.4
4315,1992,1,101.8,98.1
4316,1992,0,100.2,98.4
4317,1992,1,104.9,101.5
4318,1992,0,103.5,101.4
4319,1992,0,107.8,101.4
4320,1992,1,100.2,98.6
4321,1992,1,105.5,101.8
4322,1992,1,104.6,98.8
4323,1992,1,103.5,101.8
4324,1992,1,101.8,100.1
4325,1992,0,100.9,101.8
4326,1992,1,105.7,100.1
4327,1992,0,104.5,98.4
4328,1992,1,101.8,101.1
4329,1992,0,101.8,100.1
4330,1992,0,105.5,98.5
4331,1992,1,105.7,99.4
4332,1992,1,104.6,102.3
4333,1992,1,102.1,99.8
4334,1992,1,109.5,101.5
4335,1992,1,103.2,98.6
4336,1992,0,104.5,102.1
4337,1992,0,107.8,102.3
4338,1992,0,103.4,104.2
4339,1992,0,101.8,96.0
4340,1992,1,105.5,98.8
4341,1992,1,103.5,102.3
4342,1993,0,101.8,96.0
4343,1993,0,102.2,98.5
4344,1993,1,105.7,98.8
4345,1993,1,108.4,101.4
4346,1993,1,100.2,101.1
4347,1993,1,104.6,99.3
4348,1993,1,101.6,101.1
4349,1993,0,103.1,98.1
4350,1993,1,101.7,98.6
4351,1993,1,106.1,99.6
4352,1993,1,101.7,101.4
4353,1993,1,104.9,100.6
4354,1993,1,102.2,99.4
4355,1993,1,103.3,99.4
4356,1993,1,103.3,99.8
4357,1993,1,108.7,101.5
4358,1993,0,102.1,98.6
4359,1993,1,101.6,96.0
4360,1993,1,102.1,101.8
4361,1993,1,100.9,100.1
4362,1993,1,109.5,102.3
